"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","RACE","RACED","HCOVPRIV","EDUC","EDUCD","WKSWORK1","INCWAGE"
2022,202201,33971,2022000147440,17248.4,2022000339711,40004,1,1,17409.6,1,56,6,3,302,1,4,40,45,25600
2022,202201,34132,2022000155961,12090.0,2022000341321,12404,1,1,12090.0,2,59,4,1,100,2,10,101,52,45000
2022,202201,34455,2022000173323,23535.2,2022000344551,13204,1,1,23535.2,2,58,1,7,700,1,8,81,52,4600
2022,202201,34455,2022000173323,23535.2,2022000344551,13204,1,2,20150.0,1,60,1,1,100,1,7,71,52,22000
2022,202201,34455,2022000173323,23535.2,2022000344551,13204,1,4,27887.6,1,56,4,7,700,2,6,63,52,6000
2022,202201,34777,2022000189507,14830.4,2022000347771,60104,1,1,14830.4,1,48,1,6,600,2,7,71,52,70000
2022,202201,34777,2022000189507,14830.4,2022000347771,60104,1,2,10155.6,2,46,1,6,600,1,6,63,0,0
2022,202201,34777,2022000189507,14830.4,2022000347771,60104,1,3,10316.8,1,29,6,6,600,1,8,81,52,27000
2022,202201,34777,2022000189507,14830.4,2022000347771,60104,1,4,10316.8,1,26,6,6,600,1,6,63,52,27000
2022,202201,34777,2022000189507,14830.4,2022000347771,60104,1,5,6931.6,1,21,6,6,600,1,4,40,48,28000
2022,202201,34938,2022000197601,9349.6,2022000349381,13204,1,1,9349.6,1,47,1,1,100,2,10,101,52,95000
2022,202201,34938,2022000197601,9349.6,2022000349381,13204,1,2,9349.6,2,42,1,1,100,2,7,71,0,0
2022,202201,34938,2022000197601,9349.6,2022000349381,13204,1,3,9672.0,1,18,6,1,100,2,5,50,0,0
2022,202201,35100,2022000206051,14508.0,2022000351001,70104,1,3,3062.8,1,56,6,1,100,1,5,50,0,0
2022,202201,35261,2022000213641,8543.6,2022000352611,190804,1,1,8543.6,2,62,6,1,100,2,7,71,52,32000
2022,202201,35422,2022000221278,8221.2,2022000354221,12904,1,1,8221.2,1,58,6,1,100,2,6,63,2,26000
2022,202201,35744,2022000237119,6770.4,2022000357441,12904,1,2,8704.8,1,41,1,1,100,2,6,64,52,65000
2022,202201,35744,2022000237119,6770.4,2022000357441,12904,1,4,6770.4,2,37,1,6,640,2,6,63,52,50000
2022,202201,35744,2022000237119,6770.4,2022000357441,12904,1,5,5964.4,1,57,4,6,640,2,6,63,52,17000
2022,202201,35906,2022000244357,24502.4,2022000359061,250204,1,1,24502.4,2,63,4,8,826,2,8,81,52,43000
2022,202201,35906,2022000244357,24502.4,2022000359061,250204,1,2,18376.8,1,37,6,8,826,1,7,71,52,12000
2022,202201,36067,2022000251625,11122.8,2022000360671,100004,1,1,11122.8,2,50,1,6,600,2,10,101,52,80000
2022,202201,36067,2022000251625,11122.8,2022000360671,100004,1,2,10639.2,1,55,1,6,600,2,10,101,52,30000
2022,202201,36228,2022000259094,11606.4,2022000362281,190504,1,1,11445.2,1,55,6,6,600,2,10,101,52,202000
2022,202201,36389,2022000267671,14185.6,2022000363891,13404,1,1,14185.6,2,28,1,8,826,2,6,63,0,0
2022,202201,36389,2022000267671,14185.6,2022000363891,13404,1,2,15958.8,1,26,1,8,826,2,4,40,52,50000
2022,202201,36389,2022000267671,14185.6,2022000363891,13404,1,3,18215.6,1,32,6,7,700,2,7,71,0,0
2022,202201,36550,2022000275701,10316.8,2022000365501,190404,1,1,10316.8,2,58,1,1,100,2,10,101,48,0
2022,202201,36550,2022000275701,10316.8,2022000365501,190404,1,2,12090.0,1,59,1,1,100,2,11,114,52,165000
2022,202201,36712,2022000283389,4997.2,2022000367121,90004,1,1,4997.2,1,54,1,7,700,2,6,63,52,56000
2022,202201,36712,2022000283389,4997.2,2022000367121,90004,1,2,8060.0,2,49,1,7,700,2,0,2,0,0
2022,202201,36712,2022000283389,4997.2,2022000367121,90004,1,3,15636.4,2,21,6,7,700,2,6,63,52,38400
2022,202201,36873,2022000291548,16764.8,2022000368731,11704,1,2,24180.0,2,51,6,1,100,1,6,63,52,19300
2022,202201,37034,2022000299827,15152.8,2022000370341,11304,1,1,15152.8,1,62,1,1,100,2,8,81,0,0
2022,202201,37034,2022000299827,15152.8,2022000370341,11304,1,2,14991.6,2,58,1,1,100,2,10,101,52,110000
2022,202201,37356,2022000315962,17893.2,2022000373561,10904,1,1,17893.2,1,32,1,1,100,2,10,101,52,50000
2022,202201,37356,2022000315962,17893.2,2022000373561,10904,1,2,16120.0,2,34,1,1,100,1,10,101,20,4000
2022,202201,37679,2022000331398,17893.2,2022000376791,250304,1,1,17893.2,2,59,1,1,100,2,6,63,52,37000
2022,202201,37679,2022000331398,17893.2,2022000376791,250304,1,2,17409.6,1,61,1,1,100,2,6,63,52,26000
2022,202201,37840,2022000338303,5158.4,2022000378401,10804,1,1,5158.4,1,50,1,1,100,2,10,101,52,18000
2022,202201,38324,2022000362168,17248.4,2022000383241,40004,1,1,17409.6,2,53,6,3,302,1,2,26,52,55000
2022,202201,38324,2022000362168,17248.4,2022000383241,40004,1,2,16120.0,1,28,6,3,302,1,4,40,0,0
2022,202201,38485,2022000370354,5642.0,2022000384851,100004,1,1,5642.0,2,64,1,1,100,1,7,71,0,0
2022,202201,38646,2022000377042,11606.4,2022000386461,10104,1,1,11767.6,2,56,3,1,100,2,10,101,52,75000
2022,202201,38646,2022000377042,11606.4,2022000386461,10104,1,2,11284.0,1,52,3,1,100,2,8,81,52,50000
2022,202201,38646,2022000377042,11606.4,2022000386461,10104,1,3,12090.0,1,22,6,1,100,2,6,61,0,0
2022,202201,38646,2022000377042,11606.4,2022000386461,10104,1,4,11928.8,1,20,6,1,100,2,7,71,20,8000
2022,202201,38646,2022000377042,11606.4,2022000386461,10104,1,5,15797.6,2,21,6,8,826,1,7,71,0,0
2022,202201,38646,2022000377042,11606.4,2022000386461,10104,1,6,13540.8,2,19,6,8,826,2,5,50,47,18000
2022,202201,38807,2022000384595,29177.2,2022000388071,12404,1,1,29177.2,2,57,1,7,700,2,7,71,52,10800
2022,202201,38807,2022000384595,29177.2,2022000388071,12404,1,2,38204.4,1,57,1,2,200,2,6,63,52,65000
2022,202201,38968,2022000392747,5803.2,2022000389681,50004,1,1,5803.2,1,60,1,1,100,2,11,114,52,105000
2022,202201,38968,2022000392747,5803.2,2022000389681,50004,1,2,4030.0,2,59,1,8,826,2,10,101,0,0
2022,202201,39130,2022000399941,16281.2,2022000391301,190104,1,1,16120.0,1,48,2,7,700,2,4,40,52,40400
2022,202201,39130,2022000399941,16281.2,2022000391301,190104,1,2,21117.2,1,22,6,1,100,2,6,61,50,25000
2022,202201,39291,2022000408226,30950.4,2022000392911,11404,1,1,30950.4,1,53,4,8,826,2,6,63,52,79000
2022,202201,39452,2022000416819,101878.4,2022000394521,13504,1,1,101717.2,1,39,1,1,100,2,10,101,52,100000
2022,202201,39452,2022000416819,101878.4,2022000394521,13504,1,2,101556.0,2,39,1,1,100,2,10,101,52,60000
2022,202201,39613,2022000424988,8221.2,2022000396131,11304,1,1,8221.2,1,51,1,1,100,1,10,101,52,65000
2022,202201,39613,2022000424988,8221.2,2022000396131,11304,1,2,9994.4,2,48,1,1,100,1,6,65,0,0
2022,202201,39613,2022000424988,8221.2,2022000396131,11304,1,3,11122.8,2,23,6,1,100,1,7,71,52,24000
2022,202201,40258,2022000457226,9188.4,2022000402581,10204,1,1,9349.6,2,31,1,1,100,2,7,71,0,0
2022,202201,40258,2022000457226,9188.4,2022000402581,10204,1,2,9510.8,1,31,1,1,100,2,11,116,52,96000
2022,202201,40742,2022000480376,6931.6,2022000407421,80704,1,1,6770.4,2,48,4,2,200,2,7,71,48,50000
2022,202201,40742,2022000480376,6931.6,2022000407421,80704,1,2,9188.4,2,20,6,2,200,2,6,63,0,0
2022,202201,40903,2022000487458,31272.8,2022000409031,12204,1,1,31272.8,1,39,5,1,100,1,2,23,40,0
2022,202201,41064,2022000495639,8221.2,2022000410641,12004,1,1,8221.2,2,42,4,1,100,2,8,81,52,57000
2022,202201,41064,2022000495639,8221.2,2022000410641,12004,1,4,9027.2,2,43,3,8,826,2,10,101,52,12000
2022,202201,41225,2022000503288,34013.2,2022000412251,10604,1,1,34013.2,1,41,4,1,100,2,7,71,52,85000
2022,202201,41225,2022000503288,34013.2,2022000412251,10604,1,2,27242.8,2,43,4,1,100,2,6,63,52,30000
2022,202201,41386,2022000510770,8866.0,2022000413861,11704,1,1,8866.0,1,33,6,1,100,1,6,63,52,9000
2022,202201,41870,2022000534971,10639.2,2022000418701,11604,1,1,10800.4,1,53,6,1,100,1,10,101,45,8200
2022,202201,42031,2022000542594,15636.4,2022000420311,11204,1,1,15797.6,2,36,1,1,100,2,11,114,52,45000
2022,202201,42031,2022000542594,15636.4,2022000420311,11204,1,2,16442.4,1,37,1,1,100,2,11,114,52,150000
2022,202201,42192,2022000549167,10155.6,2022000421921,190204,1,1,10155.6,1,45,6,1,100,2,11,116,52,183000
2022,202201,42354,2022000557940,2579.2,2022000423541,50004,1,1,2579.2,2,65,1,1,100,2,7,71,0,0
2022,202201,42354,2022000557940,2579.2,2022000423541,50004,1,2,2418.0,1,65,1,1,100,2,7,71,0,0
2022,202201,42515,2022000566188,2418.0,2022000425151,50004,1,1,2579.2,2,62,1,1,100,2,10,101,52,137000
2022,202201,42998,2022000589879,15958.8,2022000429981,10804,1,1,16120.0,1,65,1,7,700,1,10,101,8,1600
2022,202201,42998,2022000589879,15958.8,2022000429981,10804,1,2,13540.8,2,64,1,7,700,1,7,71,0,0
2022,202201,42998,2022000589879,15958.8,2022000429981,10804,1,3,17409.6,1,36,6,7,700,1,6,63,0,0
2022,202201,42998,2022000589879,15958.8,2022000429981,10804,1,4,17087.2,1,33,6,7,700,2,8,81,52,58000
2022,202201,42998,2022000589879,15958.8,2022000429981,10804,1,5,13863.2,2,27,6,7,700,2,8,81,52,62000
2022,202201,43160,2022000598225,31595.2,2022000431601,12804,1,2,29177.2,2,52,4,1,100,1,7,71,0,0
2022,202201,43321,2022000606199,15636.4,2022000433211,190204,1,3,15636.4,2,31,6,1,100,2,10,101,52,48000
2022,202201,43643,2022000622201,31595.2,2022000436431,90004,1,1,31595.2,1,48,6,1,100,1,7,71,0,0
2022,202201,43804,2022000630506,13702.0,2022000438041,11804,1,1,13863.2,2,53,6,1,100,2,10,101,52,14800
2022,202201,43966,2022000638188,52390.0,2022000439661,80704,1,1,52228.8,2,42,1,8,826,2,6,65,48,35200
2022,202201,43966,2022000638188,52390.0,2022000439661,80704,1,2,46264.4,1,45,1,8,826,2,6,63,52,40000
2022,202201,43966,2022000638188,52390.0,2022000439661,80704,1,3,65447.2,1,23,6,8,826,2,8,81,20,10000
2022,202201,43966,2022000638188,52390.0,2022000439661,80704,1,4,49488.4,2,21,6,8,826,2,8,81,0,0
2022,202201,43966,2022000638188,52390.0,2022000439661,80704,1,5,38849.2,1,18,6,8,826,2,6,63,0,0
2022,202201,44288,2022000653384,14024.4,2022000442881,11804,1,1,14024.4,1,30,6,1,100,2,11,114,41,34000
2022,202201,44610,2022000669151,3546.4,2022000446101,110104,1,1,3546.4,2,55,4,8,826,2,6,63,52,24000
2022,202201,44610,2022000669151,3546.4,2022000446101,110104,1,2,5480.8,1,25,6,8,826,2,7,71,24,9600
2022,202201,44772,2022000677642,11445.2,2022000447721,10304,1,1,11445.2,2,25,6,7,700,2,10,101,52,39000
2022,202201,45255,2022000701123,26436.8,2022000452551,70104,1,1,26275.6,2,55,1,1,100,2,8,81,52,76000
2022,202201,45255,2022000701123,26436.8,2022000452551,70104,1,2,63674.0,1,52,1,1,100,2,6,63,52,76000
2022,202201,45416,2022000708860,7254.0,2022000454161,190904,1,1,7254.0,2,65,5,1,100,1,6,63,0,0
2022,202201,45739,2022000725537,9994.4,2022000457391,250204,1,1,9994.4,2,50,1,1,100,2,10,101,52,55000
2022,202201,45739,2022000725537,9994.4,2022000457391,250204,1,2,14185.6,1,57,1,1,100,1,10,101,52,19400
2022,202201,45739,2022000725537,9994.4,2022000457391,250204,1,3,10316.8,1,18,6,1,100,1,6,61,3,360
2022,202201,45900,2022000733950,16281.2,2022000459001,190504,1,1,16281.2,1,43,1,1,100,2,7,71,52,90000
2022,202201,45900,2022000733950,16281.2,2022000459001,190504,1,2,14830.4,2,48,1,8,818,2,10,101,0,0
2022,202201,46222,2022000749983,9510.8,2022000462221,10104,1,1,9349.6,2,49,1,1,100,2,7,71,52,60000
2022,202201,46222,2022000749983,9510.8,2022000462221,10104,1,2,9027.2,1,51,1,1,100,2,10,101,52,70000
2022,202201,46545,2022000767172,16603.6,2022000465451,12704,1,1,16603.6,2,65,6,1,100,2,7,71,52,11000
2022,202201,46706,2022000774392,14669.2,2022000467061,190304,1,1,14508.0,2,57,4,3,362,2,10,101,3,60000
2022,202201,46706,2022000774392,14669.2,2022000467061,190304,1,2,17409.6,2,33,2,3,315,2,0,2,0,0
2022,202201,46706,2022000774392,14669.2,2022000467061,190304,1,3,30144.4,2,28,6,3,362,2,8,81,52,15000
2022,202201,46706,2022000774392,14669.2,2022000467061,190304,1,4,22729.2,1,29,6,7,700,1,0,2,11,7000
2022,202201,46867,2022000781924,17570.8,2022000468671,11104,1,1,17570.8,1,55,6,1,100,2,7,71,52,16800
2022,202201,47028,2022000791335,9833.2,2022000470281,13004,1,1,9833.2,2,26,6,1,100,2,10,101,52,63000
2022,202201,47190,2022000800031,11445.2,2022000471901,12204,1,1,11445.2,2,39,1,1,100,2,6,64,52,39000
2022,202201,47190,2022000800031,11445.2,2022000471901,12204,1,2,11445.2,1,46,1,1,100,2,6,63,0,0
2022,202201,47190,2022000800031,11445.2,2022000471901,12204,1,3,16764.8,2,26,6,1,100,2,8,81,52,36000
2022,202201,47190,2022000800031,11445.2,2022000471901,12204,1,4,12251.2,1,19,6,1,100,2,6,61,0,0
2022,202201,47351,2022000807539,7415.2,2022000473511,10604,1,1,7415.2,2,39,5,8,826,2,7,71,52,8000
2022,202201,47673,2022000823671,9994.4,2022000476731,10204,1,1,9994.4,1,48,1,1,100,2,6,63,52,67000
2022,202201,47673,2022000823671,9994.4,2022000476731,10204,1,2,9994.4,2,41,1,1,100,2,6,63,3,90
2022,202201,47996,2022000839127,9027.2,2022000479961,12004,1,1,9027.2,1,37,1,1,100,2,10,101,52,87000
2022,202201,47996,2022000839127,9027.2,2022000479961,12004,1,2,8221.2,2,38,1,1,100,2,10,101,52,80000
2022,202201,47996,2022000839127,9027.2,2022000479961,12004,1,5,9027.2,2,21,6,2,200,2,6,65,52,0
2022,202201,48157,2022000848005,18054.4,2022000481571,13104,1,1,18054.4,1,55,1,7,700,2,11,114,52,200000
2022,202201,48157,2022000848005,18054.4,2022000481571,13104,1,2,16603.6,2,63,1,7,700,2,6,65,0,0
2022,202201,48318,2022000855519,9833.2,2022000483181,10604,1,1,9833.2,1,27,1,1,100,2,10,101,52,70000
2022,202201,48318,2022000855519,9833.2,2022000483181,10604,1,2,13702.0,2,27,1,1,100,2,10,101,32,20000
2022,202201,48640,2022000872767,57709.6,2022000486401,12704,1,3,67220.4,1,49,4,1,100,2,7,71,52,40000
2022,202201,48640,2022000872767,57709.6,2022000486401,12704,1,4,61094.8,1,24,6,1,100,1,6,63,26,19500
2022,202201,48640,2022000872767,57709.6,2022000486401,12704,1,5,61256.0,1,23,6,1,100,2,6,61,52,36000
2022,202201,48802,2022000880027,11284.0,2022000488021,11004,1,2,13540.8,2,63,1,1,100,2,7,71,0,0
2022,202201,48963,2022000888680,24663.6,2022000489631,12104,1,1,24663.6,1,43,1,8,826,2,7,71,52,90000
2022,202201,48963,2022000888680,24663.6,2022000489631,12104,1,2,23857.6,2,41,1,8,826,2,4,40,0,0
2022,202201,49124,2022000897302,7415.2,2022000491241,13404,1,1,7254.0,2,63,1,1,100,2,10,101,0,0
2022,202201,49124,2022000897302,7415.2,2022000491241,13404,1,2,8060.0,1,63,1,1,100,2,10,101,52,163000
2022,202201,49446,2022000913209,10961.6,2022000494461,190504,1,1,10961.6,2,59,4,8,826,2,11,114,0,0
2022,202201,49608,2022000921796,9510.8,2022000496081,13204,1,1,9349.6,1,53,1,1,100,2,8,81,52,150000
2022,202201,49608,2022000921796,9510.8,2022000496081,13204,1,2,10478.0,2,52,1,1,100,2,8,81,52,30000
2022,202201,49930,2022000937771,18699.2,2022000499301,190504,1,1,18699.2,2,58,1,1,100,2,10,101,52,60000
2022,202201,49930,2022000937771,18699.2,2022000499301,190504,1,3,23374.0,1,35,6,1,100,2,8,81,52,33000
2022,202201,50091,2022000945543,2579.2,2022000500911,100004,1,1,2740.4,2,64,5,3,315,1,0,2,0,0
2022,202201,50252,2022000953158,12412.4,2022000502521,90004,1,1,12412.4,1,37,1,8,826,2,8,81,52,60000
2022,202201,50252,2022000953158,12412.4,2022000502521,90004,1,2,9510.8,2,37,1,8,826,2,8,81,52,30000
2022,202201,50575,2022000969402,21278.4,2022000505751,10804,1,1,21439.6,1,35,6,1,100,2,6,63,52,60000
2022,202201,50575,2022000969402,21278.4,2022000505751,10804,1,2,19988.8,1,38,6,1,100,2,10,101,52,53000
2022,202201,50736,2022000977730,5158.4,2022000507361,190504,1,1,5158.4,2,46,1,1,100,2,6,65,52,37000
2022,202201,50736,2022000977730,5158.4,2022000507361,190504,1,2,6125.6,1,51,1,1,100,2,11,114,52,120000
2022,202201,51220,2022001001418,11606.4,2022000512201,13204,1,1,11606.4,1,50,1,1,100,2,8,81,52,42000
2022,202201,51220,2022001001418,11606.4,2022000512201,13204,1,2,11767.6,2,46,1,1,100,2,6,63,0,0
2022,202201,51381,2022001008566,31917.6,2022000513811,10204,1,1,31917.6,2,59,1,1,100,2,6,65,52,12000
2022,202201,51381,2022001008566,31917.6,2022000513811,10204,1,2,30466.8,1,57,1,1,100,2,6,63,52,85000
2022,202201,51381,2022001008566,31917.6,2022000513811,10204,1,3,33368.4,2,18,6,6,620,2,6,63,0,0
2022,202201,51542,2022001016659,17732.0,2022000515421,50004,1,1,17732.0,2,23,6,1,100,2,7,71,28,3000
2022,202201,51542,2022001016659,17732.0,2022000515421,50004,1,2,14991.6,2,23,6,1,100,2,6,63,0,0
2022,202201,51703,2022001023432,7576.4,2022000517031,13504,1,1,7576.4,1,62,4,7,700,1,4,40,52,31000
2022,202201,51864,2022001030809,40138.8,2022000518641,10304,1,1,40300.0,2,30,6,8,826,1,7,71,52,68000
2022,202201,51864,2022001030809,40138.8,2022000518641,10304,1,2,54163.2,2,22,6,8,826,1,6,63,52,29000
2022,202201,51864,2022001030809,40138.8,2022000518641,10304,1,3,50778.0,1,56,2,8,826,1,6,61,52,15000
2022,202201,51864,2022001030809,40138.8,2022000518641,10304,1,4,32884.8,2,54,6,8,826,1,6,61,0,0
2022,202201,52026,2022001037954,20633.6,2022000520261,110104,1,1,20633.6,2,29,1,8,802,2,6,63,0,0
2022,202201,52026,2022001037954,20633.6,2022000520261,110104,1,2,7576.4,1,30,1,1,100,1,6,64,10,3000
2022,202201,52187,2022001045868,9188.4,2022000521871,190704,1,1,9188.4,2,44,4,1,100,1,8,81,0,0
2022,202201,52187,2022001045868,9188.4,2022000521871,190704,1,2,7415.2,1,48,6,1,100,1,6,64,0,0
2022,202201,52187,2022001045868,9188.4,2022000521871,190704,1,3,6770.4,2,19,6,1,100,1,6,63,52,8900
2022,202201,52348,2022001054305,27565.2,2022000523481,10204,1,1,27565.2,1,60,1,1,100,2,7,71,26,88000
2022,202201,52348,2022001054305,27565.2,2022000523481,10204,1,2,32723.6,2,52,1,6,620,2,7,71,0,0
2022,202201,52348,2022001054305,27565.2,2022000523481,10204,1,3,16603.6,1,19,6,8,815,1,6,63,52,25000
2022,202201,52348,2022001054305,27565.2,2022000523481,10204,1,4,29822.0,2,18,6,8,815,2,6,63,0,0
2022,202201,52670,2022001072806,17893.2,2022000526701,10904,1,1,17893.2,1,24,6,1,100,2,0,2,52,10000
2022,202201,52670,2022001072806,17893.2,2022000526701,10904,1,2,13863.2,1,31,6,1,100,2,6,63,52,16000
2022,202201,53315,2022001107059,18699.2,2022000533151,50004,1,1,18699.2,2,46,1,1,100,2,7,71,52,29900
2022,202201,53315,2022001107059,18699.2,2022000533151,50004,1,2,23374.0,1,46,1,1,100,2,6,63,52,108000
2022,202201,53315,2022001107059,18699.2,2022000533151,50004,1,3,24663.6,1,20,6,1,100,2,6,63,24,35000
2022,202201,53476,2022001115982,9833.2,2022000534761,10104,1,1,9994.4,1,44,1,1,100,2,6,65,52,55000
2022,202201,53476,2022001115982,9833.2,2022000534761,10104,1,2,10639.2,2,37,1,1,100,2,7,71,52,35000
2022,202201,54121,2022001148715,32884.8,2022000541211,11004,1,1,32884.8,2,24,6,1,100,2,10,101,52,70000
2022,202201,54282,2022001157557,5319.6,2022000542821,250204,1,1,5319.6,2,65,4,1,100,1,10,101,52,1200
2022,202201,54444,2022001165511,14669.2,2022000544441,10804,1,1,14669.2,2,53,1,1,100,2,11,114,52,65000
2022,202201,54605,2022001174033,18376.8,2022000546051,12604,1,3,27565.2,2,21,6,1,100,1,6,63,40,14400
2022,202201,54605,2022001174033,18376.8,2022000546051,12604,1,4,20956.0,2,58,5,1,100,1,7,71,52,15000
2022,202201,54766,2022001182557,12896.0,2022000547661,10604,1,1,12896.0,1,51,4,1,100,2,7,71,52,49000
2022,202201,54766,2022001182557,12896.0,2022000547661,10604,1,2,13057.2,1,22,6,1,100,2,8,81,52,17700
2022,202201,54927,2022001189661,2901.6,2022000549271,50004,1,1,2740.4,1,49,4,1,100,2,8,81,25,1000
2022,202201,55088,2022001197663,20633.6,2022000550881,190304,1,1,20633.6,2,33,1,8,826,2,10,101,0,0
2022,202201,55088,2022001197663,20633.6,2022000550881,190304,1,2,21923.2,1,30,1,8,826,2,6,64,52,44000
2022,202201,55250,2022001205160,11767.6,2022000552501,70104,1,1,11928.8,2,65,1,1,100,1,6,63,0,0
2022,202201,55250,2022001205160,11767.6,2022000552501,70104,1,2,13540.8,1,63,1,1,100,2,6,63,0,0
2022,202201,55411,2022001211588,10961.6,2022000554111,11004,1,1,11122.8,2,30,6,1,100,2,11,114,45,214000
2022,202201,55411,2022001211588,10961.6,2022000554111,11004,1,2,11284.0,2,30,4,1,100,2,6,63,20,1000
2022,202201,55572,2022001219864,21762.0,2022000555721,11104,1,1,21762.0,1,54,1,1,100,2,11,114,0,0
2022,202201,55572,2022001219864,21762.0,2022000555721,11104,1,2,19827.6,2,54,1,6,620,2,8,81,52,60000
2022,202201,55733,2022001226833,10478.0,2022000557331,10104,1,1,10316.8,2,26,6,1,100,1,6,63,12,9700
2022,202201,55733,2022001226833,10478.0,2022000557331,10104,1,2,11122.8,1,22,6,1,100,1,7,71,52,22500
2022,202201,55894,2022001234977,26598.0,2022000558941,12404,1,1,26598.0,2,50,1,8,826,1,3,30,0,0
2022,202201,55894,2022001234977,26598.0,2022000558941,12404,1,2,38365.6,1,50,1,8,826,1,6,63,52,0
2022,202201,56056,2022001242841,40783.6,2022000560561,90004,1,1,40783.6,1,31,6,8,826,1,7,71,52,0
2022,202201,56056,2022001242841,40783.6,2022000560561,90004,1,2,48521.2,1,33,2,8,826,1,6,63,52,25000
2022,202201,56056,2022001242841,40783.6,2022000560561,90004,1,4,39332.8,2,64,1,8,826,1,6,63,0,0
2022,202201,56217,2022001250833,9510.8,2022000562171,190604,1,1,9349.6,1,36,6,1,100,2,10,101,52,67000
2022,202201,56378,2022001258804,7092.8,2022000563781,190404,1,1,7092.8,2,55,1,1,100,2,10,101,52,26900
2022,202201,56378,2022001258804,7092.8,2022000563781,190404,1,2,10800.4,1,59,1,8,826,2,7,71,0,0
2022,202201,56378,2022001258804,7092.8,2022000563781,190404,1,3,12090.0,1,18,6,1,100,2,5,50,8,2000
2022,202201,56539,2022001267888,10478.0,2022000565391,12004,1,1,10316.8,1,25,6,1,100,2,10,101,52,62000
2022,202201,57023,2022001292929,10639.2,2022000570231,13304,1,1,10478.0,1,32,1,1,100,2,10,101,52,111000
2022,202201,57023,2022001292929,10639.2,2022000570231,13304,1,2,10316.8,2,32,1,1,100,2,11,114,52,3900
2022,202201,57184,2022001301440,6931.6,2022000571841,80304,1,1,7092.8,2,28,1,1,100,2,8,81,52,60000
2022,202201,57184,2022001301440,6931.6,2022000571841,80304,1,2,7254.0,1,28,1,1,100,2,6,63,50,60000
2022,202201,57345,2022001308810,18215.6,2022000573451,10904,1,1,18215.6,1,42,6,8,826,2,0,2,52,103000
2022,202201,57506,2022001316729,14508.0,2022000575061,190804,1,2,14024.4,2,63,1,1,100,1,7,71,52,40000
2022,202201,57668,2022001324235,13379.6,2022000576681,190404,1,1,13218.4,2,31,1,1,100,2,11,114,52,83000
2022,202201,57668,2022001324235,13379.6,2022000576681,190404,1,2,16764.8,1,37,1,1,100,2,10,101,52,95000
2022,202201,57829,2022001333427,13379.6,2022000578291,190204,1,1,13218.4,1,40,1,1,100,2,10,101,52,200000
2022,202201,57829,2022001333427,13379.6,2022000578291,190204,1,2,13540.8,2,38,1,1,100,2,11,115,52,142000
2022,202201,58151,2022001349951,7092.8,2022000581511,13404,1,1,6931.6,1,54,4,1,100,2,6,63,52,65000
2022,202201,58151,2022001349951,7092.8,2022000581511,13404,1,2,6609.2,2,28,6,1,100,2,8,81,52,24400
2022,202201,58151,2022001349951,7092.8,2022000581511,13404,1,3,6931.6,1,21,6,1,100,2,6,63,52,32000
2022,202201,58151,2022001349951,7092.8,2022000581511,13404,1,4,7415.2,2,21,6,1,100,2,6,63,52,30000
